Time [s], Analyzer Name, Decoded Protocol Result
0.470238093750000,I2S / PCM,Ch 2: 0x000566
0.470248531250000,I2S / PCM,Ch 1: 0x0003F2
0.470258937500000,I2S / PCM,Ch 2: 0x00022F
0.470269375000000,I2S / PCM,Ch 1: 0x00085E
0.470279781250000,I2S / PCM,Ch 2: 0x000747
0.470290218750000,I2S / PCM,Ch 1: 0xFFFFFE
0.470300625000000,I2S / PCM,Ch 2: 0x000126
0.470311062500000,I2S / PCM,Ch 1: 0x0006B2
0.470321468750000,I2S / PCM,Ch 2: 0x0008B6
0.470331906250000,I2S / PCM,Ch 1: 0xFFF9DE
0.470342343750000,I2S / PCM,Ch 2: 0x00018B
0.470352750000000,I2S / PCM,Ch 1: 0xFFFD46
0.470363187500000,I2S / PCM,Ch 2: 0xFFFD5B
0.470373593750000,I2S / PCM,Ch 1: 0xFFFDEA
0.470384031250000,I2S / PCM,Ch 2: 0xFFFFB7
0.470394437500000,I2S / PCM,Ch 1: 0x0006EB
0.470404875000000,I2S / PCM,Ch 2: 0x000566
0.470415281250000,I2S / PCM,Ch 1: 0x0003F2
0.470425718750000,I2S / PCM,Ch 2: 0x0001D8
0.470436125000000,I2S / PCM,Ch 1: 0xFFFBC9
0.470446562500000,I2S / PCM,Ch 2: 0xFFFA04
0.470456968750000,I2S / PCM,Ch 1: 0x0001AA
0.470467406250000,I2S / PCM,Ch 2: 0x00006C
0.470477812500000,I2S / PCM,Ch 1: 0xFFFEB3
0.470488250000000,I2S / PCM,Ch 2: 0xFFFCAE
0.470498687500000,I2S / PCM,Ch 1: 0x0002E9
0.470509093750000,I2S / PCM,Ch 2: 0x00018B
0.470519531250000,I2S / PCM,Ch 1: 0xFFFD46
0.470529937500000,I2S / PCM,Ch 2: 0xFFFD5B
0.470540375000000,I2S / PCM,Ch 1: 0xFFFDEA
0.470550781250000,I2S / PCM,Ch 2: 0xFFFFB7
0.470561218750000,I2S / PCM,Ch 1: 0xFFFFED
0.470571625000000,I2S / PCM,Ch 2: 0xFFFE6E
0.470582062500000,I2S / PCM,Ch 1: 0x000237
0.470592468750000,I2S / PCM,Ch 2: 0x000249
0.470602906250000,I2S / PCM,Ch 1: 0xFFFDFA
0.470613312500000,I2S / PCM,Ch 2: 0xFFFC61
0.470623750000000,I2S / PCM,Ch 1: 0x000199
0.470634156250000,I2S / PCM,Ch 2: 0xFFFF9E
0.470644593750000,I2S / PCM,Ch 1: 0xFFFCC7
0.470655031250000,I2S / PCM,Ch 2: 0xFFFB8D
0.470665437500000,I2S / PCM,Ch 1: 0xFFFEB4
0.470675875000000,I2S / PCM,Ch 2: 0xFFFC46
0.470686281250000,I2S / PCM,Ch 1: 0x00009D
0.470696718750000,I2S / PCM,Ch 2: 0x000272
0.470707125000000,I2S / PCM,Ch 1: 0xFFFF45
0.470717562500000,I2S / PCM,Ch 2: 0xFFFC6E
0.470727968750000,I2S / PCM,Ch 1: 0xFFFFED
0.470738406250000,I2S / PCM,Ch 2: 0xFFFE6E
0.470748812500000,I2S / PCM,Ch 1: 0x000237
0.470759250000000,I2S / PCM,Ch 2: 0xFFFC0B
0.470769656250000,I2S / PCM,Ch 1: 0x000080
0.470780093750000,I2S / PCM,Ch 2: 0xFFFFD7
0.470790500000000,I2S / PCM,Ch 1: 0x00006C
0.470800937500000,I2S / PCM,Ch 2: 0xFFFF26
0.470811375000000,I2S / PCM,Ch 1: 0x00068D
0.470821781250000,I2S / PCM,Ch 2: 0x000275
0.470832218750000,I2S / PCM,Ch 1: 0xFFFE81
0.470842625000000,I2S / PCM,Ch 2: 0xFFFC46
0.470853062500000,I2S / PCM,Ch 1: 0x00009D
0.470863468750000,I2S / PCM,Ch 2: 0x000272
0.470873906250000,I2S / PCM,Ch 1: 0xFFFF45
0.470884312500000,I2S / PCM,Ch 2: 0xFFFC6E
0.470894750000000,I2S / PCM,Ch 1: 0xFFFCE3
0.470905156250000,I2S / PCM,Ch 2: 0xFFFAA8
0.470915593750000,I2S / PCM,Ch 1: 0x0003B5
0.470926000000000,I2S / PCM,Ch 2: 0x00016B
0.470936437500000,I2S / PCM,Ch 1: 0xFFFB34
0.470946843750000,I2S / PCM,Ch 2: 0xFFFA66
0.470957281250000,I2S / PCM,Ch 1: 0x000123
0.470967718750000,I2S / PCM,Ch 2: 0x000055
0.470978125000000,I2S / PCM,Ch 1: 0x000027
0.470988562500000,I2S / PCM,Ch 2: 0xFFFFE2
0.470998968750000,I2S / PCM,Ch 1: 0x000732
0.471009406250000,I2S / PCM,Ch 2: 0x00043B
0.471019812500000,I2S / PCM,Ch 1: 0x000239
0.471030250000000,I2S / PCM,Ch 2: 0x000104
0.471040656250000,I2S / PCM,Ch 1: 0x0001C0
0.471051093750000,I2S / PCM,Ch 2: 0xFFFFC3
0.471061500000000,I2S / PCM,Ch 1: 0xFFFCE3
0.471071937500000,I2S / PCM,Ch 2: 0xFFFAA8
0.471082343750000,I2S / PCM,Ch 1: 0x0003B5
0.471092781250000,I2S / PCM,Ch 2: 0x0001BE
0.471103218750000,I2S / PCM,Ch 1: 0x0004D4
0.471113625000000,I2S / PCM,Ch 2: 0x000485
0.471124062500000,I2S / PCM,Ch 1: 0xFFFFB4
0.471134468750000,I2S / PCM,Ch 2: 0xFFFE41
0.471144906250000,I2S / PCM,Ch 1: 0x00052A
0.471155312500000,I2S / PCM,Ch 2: 0x000224
0.471165750000000,I2S / PCM,Ch 1: 0x000325
0.471176156250000,I2S / PCM,Ch 2: 0x00043B
0.471186593750000,I2S / PCM,Ch 1: 0x000239
0.471197000000000,I2S / PCM,Ch 2: 0x000104
0.471207437500000,I2S / PCM,Ch 1: 0x0001C0
0.471217843750000,I2S / PCM,Ch 2: 0xFFFFC3
0.471228281250000,I2S / PCM,Ch 1: 0x000690
0.471238687500000,I2S / PCM,Ch 2: 0x000614
0.471249125000000,I2S / PCM,Ch 1: 0x000411
0.471259562500000,I2S / PCM,Ch 2: 0x0003E5
0.471269968750000,I2S / PCM,Ch 1: 0x0004CE
0.471280406250000,I2S / PCM,Ch 2: 0x000370
0.471290812500000,I2S / PCM,Ch 1: 0xFFFB71
0.471301250000000,I2S / PCM,Ch 2: 0xFFFBED
0.471311656250000,I2S / PCM,Ch 1: 0xFFFE25
0.471322093750000,I2S / PCM,Ch 2: 0x000080
0.471332500000000,I2S / PCM,Ch 1: 0x000225
0.471342937500000,I2S / PCM,Ch 2: 0x00087D
0.471353343750000,I2S / PCM,Ch 1: 0x0007F7
0.471363781250000,I2S / PCM,Ch 2: 0x000808
0.471374187500000,I2S / PCM,Ch 1: 0x0008A8
0.471384625000000,I2S / PCM,Ch 2: 0x0009B5
0.471395031250000,I2S / PCM,Ch 1: 0x000690
0.471405468750000,I2S / PCM,Ch 2: 0x000614
0.471415906250000,I2S / PCM,Ch 1: 0x000411
0.471426312500000,I2S / PCM,Ch 2: 0x000682
0.471436750000000,I2S / PCM,Ch 1: 0x00040B
0.471447156250000,I2S / PCM,Ch 2: 0x0002A7
0.471457593750000,I2S / PCM,Ch 1: 0xFFFE9B
0.471468000000000,I2S / PCM,Ch 2: 0xFFFDE7
0.471478437500000,I2S / PCM,Ch 1: 0x000128
0.471488843750000,I2S / PCM,Ch 2: 0x00006C
0.471499281250000,I2S / PCM,Ch 1: 0x0008DC
0.471509687500000,I2S / PCM,Ch 2: 0x00087D
0.471520125000000,I2S / PCM,Ch 1: 0x0007F7
0.471530531250000,I2S / PCM,Ch 2: 0x000808
0.471540968750000,I2S / PCM,Ch 1: 0x0008A8
0.471551375000000,I2S / PCM,Ch 2: 0x0009B5
0.471561812500000,I2S / PCM,Ch 1: 0xFFFE60
0.471572250000000,I2S / PCM,Ch 2: 0x000077
0.471582656250000,I2S / PCM,Ch 1: 0xFFFFFA
0.471593093750000,I2S / PCM,Ch 2: 0xFFFF8F
0.471603500000000,I2S / PCM,Ch 1: 0x0004F8
0.471613937500000,I2S / PCM,Ch 2: 0x00031D
0.471624343750000,I2S / PCM,Ch 1: 0xFFFFBA
0.471634781250000,I2S / PCM,Ch 2: 0xFFFF59
0.471645187500000,I2S / PCM,Ch 1: 0x0000EB
0.471655625000000,I2S / PCM,Ch 2: 0xFFFF88
0.471666031250000,I2S / PCM,Ch 1: 0xFFFDB5
0.471676468750000,I2S / PCM,Ch 2: 0x0001F1
0.471686875000000,I2S / PCM,Ch 1: 0x000292
0.471697312500000,I2S / PCM,Ch 2: 0xFFFFA2
0.471707750000000,I2S / PCM,Ch 1: 0x00040C
0.471718156250000,I2S / PCM,Ch 2: 0x000315
0.471728593750000,I2S / PCM,Ch 1: 0xFFFE60
0.471739000000000,I2S / PCM,Ch 2: 0x000077
0.471749437500000,I2S / PCM,Ch 1: 0xFFFFFA
0.471759843750000,I2S / PCM,Ch 2: 0xFFFEF7
0.471770281250000,I2S / PCM,Ch 1: 0xFFFFF3
0.471780687500000,I2S / PCM,Ch 2: 0xFFFE27
0.471791125000000,I2S / PCM,Ch 1: 0x0002A8
0.471801531250000,I2S / PCM,Ch 2: 0x000100
0.471811968750000,I2S / PCM,Ch 1: 0x000305
0.471822375000000,I2S / PCM,Ch 2: 0x0002B9
0.471832812500000,I2S / PCM,Ch 1: 0x000302
0.471843218750000,I2S / PCM,Ch 2: 0x0001F1
0.471853656250000,I2S / PCM,Ch 1: 0x000292
0.471864093750000,I2S / PCM,Ch 2: 0xFFFFA2
0.471874500000000,I2S / PCM,Ch 1: 0x00040C
0.471884937500000,I2S / PCM,Ch 2: 0x000315
0.471895343750000,I2S / PCM,Ch 1: 0xFFFBFB
0.471905781250000,I2S / PCM,Ch 2: 0xFFFC71
0.471916187500000,I2S / PCM,Ch 1: 0x0000C8
0.471926625000000,I2S / PCM,Ch 2: 0x0000FB
0.471937031250000,I2S / PCM,Ch 1: 0xFFFDAF
0.471947468750000,I2S / PCM,Ch 2: 0xFFFC85
0.471957875000000,I2S / PCM,Ch 1: 0x00005F
0.471968312500000,I2S / PCM,Ch 2: 0x000155
0.471978718750000,I2S / PCM,Ch 1: 0xFFF828
0.471989156250000,I2S / PCM,Ch 2: 0xFFF7B5
0.471999593750000,I2S / PCM,Ch 1: 0x00037D
0.472010000000000,I2S / PCM,Ch 2: 0xFFFAB5
0.472020437500000,I2S / PCM,Ch 1: 0xFFFC77
0.472030843750000,I2S / PCM,Ch 2: 0xFFFE5D
0.472041281250000,I2S / PCM,Ch 1: 0xFFFE3A
0.472051687500000,I2S / PCM,Ch 2: 0xFFFEAD
0.472062125000000,I2S / PCM,Ch 1: 0xFFFBFB
0.472072531250000,I2S / PCM,Ch 2: 0xFFFC71
0.472082968750000,I2S / PCM,Ch 1: 0x0000C8
0.472093375000000,I2S / PCM,Ch 2: 0xFFFBE7
0.472103812500000,I2S / PCM,Ch 1: 0x000008
0.472114218750000,I2S / PCM,Ch 2: 0xFFFFD6
0.472124656250000,I2S / PCM,Ch 1: 0x0000FF
0.472135062500000,I2S / PCM,Ch 2: 0xFFFF40
0.472145500000000,I2S / PCM,Ch 1: 0xFFFE05
0.472155906250000,I2S / PCM,Ch 2: 0xFFFEE8
0.472166343750000,I2S / PCM,Ch 1: 0xFFFBCC
0.472176781250000,I2S / PCM,Ch 2: 0xFFFAB5
0.472187187500000,I2S / PCM,Ch 1: 0xFFFC77
0.472197625000000,I2S / PCM,Ch 2: 0xFFFE5D
0.472208031250000,I2S / PCM,Ch 1: 0xFFFE3A
0.472218468750000,I2S / PCM,Ch 2: 0xFFFEAD
0.472228875000000,I2S / PCM,Ch 1: 0x00012A
0.472239312500000,I2S / PCM,Ch 2: 0xFFFFFF
0.472249718750000,I2S / PCM,Ch 1: 0xFFFF99
0.472260156250000,I2S / PCM,Ch 2: 0xFFFFF2
0.472270562500000,I2S / PCM,Ch 1: 0xFFFAF3
0.472281000000000,I2S / PCM,Ch 2: 0xFFFBB2
0.472291406250000,I2S / PCM,Ch 1: 0x0003F9
0.472301843750000,I2S / PCM,Ch 2: 0x0003DC
0.472312281250000,I2S / PCM,Ch 1: 0x000120
0.472322687500000,I2S / PCM,Ch 2: 0x00006B
0.472333125000000,I2S / PCM,Ch 1: 0xFFFF53
0.472343531250000,I2S / PCM,Ch 2: 0x000174
0.472353968750000,I2S / PCM,Ch 1: 0x00014F
0.472364375000000,I2S / PCM,Ch 2: 0xFFFF9A
0.472374812500000,I2S / PCM,Ch 1: 0x0000CE
0.472385218750000,I2S / PCM,Ch 2: 0xFFFD17
0.472395656250000,I2S / PCM,Ch 1: 0x00012A
0.472406062500000,I2S / PCM,Ch 2: 0xFFFFFF
0.472416500000000,I2S / PCM,Ch 1: 0xFFFF99
0.472426906250000,I2S / PCM,Ch 2: 0xFFFDF7
0.472437343750000,I2S / PCM,Ch 1: 0xFFFF85
0.472447750000000,I2S / PCM,Ch 2: 0xFFFDDD
0.472458187500000,I2S / PCM,Ch 1: 0xFFFA68
0.472468625000000,I2S / PCM,Ch 2: 0xFFF79B
0.472479031250000,I2S / PCM,Ch 1: 0xFFFC19
0.472489468750000,I2S / PCM,Ch 2: 0xFFFAEA
0.472499875000000,I2S / PCM,Ch 1: 0x00018B
0.472510312500000,I2S / PCM,Ch 2: 0x000174
0.472520718750000,I2S / PCM,Ch 1: 0x00014F
0.472531156250000,I2S / PCM,Ch 2: 0xFFFF9A
0.472541562500000,I2S / PCM,Ch 1: 0x0000CE
0.472552000000000,I2S / PCM,Ch 2: 0xFFFD17
0.472562406250000,I2S / PCM,Ch 1: 0x0001AE
0.472572843750000,I2S / PCM,Ch 2: 0x000427
0.472583250000000,I2S / PCM,Ch 1: 0xFFFF7D
0.472593687500000,I2S / PCM,Ch 2: 0x00005C
0.472604093750000,I2S / PCM,Ch 1: 0x0003E2
0.472614531250000,I2S / PCM,Ch 2: 0x00027B
0.472624968750000,I2S / PCM,Ch 1: 0x0002DB
0.472635375000000,I2S / PCM,Ch 2: 0x000249
0.472645812500000,I2S / PCM,Ch 1: 0x00053F
0.472656218750000,I2S / PCM,Ch 2: 0x000413
0.472666656250000,I2S / PCM,Ch 1: 0xFFFADF
0.472677062500000,I2S / PCM,Ch 2: 0xFFFB2A
0.472687500000000,I2S / PCM,Ch 1: 0xFFFB64
0.472697906250000,I2S / PCM,Ch 2: 0xFFFB17
0.472708343750000,I2S / PCM,Ch 1: 0x00009E
0.472718750000000,I2S / PCM,Ch 2: 0xFFFDFE
0.472729187500000,I2S / PCM,Ch 1: 0x0001AE
0.472739593750000,I2S / PCM,Ch 2: 0x000427
0.472750031250000,I2S / PCM,Ch 1: 0xFFFF7D
0.472760468750000,I2S / PCM,Ch 2: 0x000238
0.472770875000000,I2S / PCM,Ch 1: 0xFFFB93
0.472781312500000,I2S / PCM,Ch 2: 0xFFFAD1
0.472791718750000,I2S / PCM,Ch 1: 0x0002D7
0.472802156250000,I2S / PCM,Ch 2: 0x0002CE
0.472812562500000,I2S / PCM,Ch 1: 0x0001E6
0.472823000000000,I2S / PCM,Ch 2: 0x00009B
0.472833406250000,I2S / PCM,Ch 1: 0xFFFF6E
0.472843843750000,I2S / PCM,Ch 2: 0xFFFB2A
0.472854250000000,I2S / PCM,Ch 1: 0xFFFB64
0.472864687500000,I2S / PCM,Ch 2: 0xFFFB17
0.472875093750000,I2S / PCM,Ch 1: 0x00009E
0.472885531250000,I2S / PCM,Ch 2: 0xFFFDFE
0.472895937500000,I2S / PCM,Ch 1: 0x0000BC
0.472906375000000,I2S / PCM,Ch 2: 0xFFFF42
0.472916812500000,I2S / PCM,Ch 1: 0x000129
0.472927218750000,I2S / PCM,Ch 2: 0xFFFFBA
0.472937656250000,I2S / PCM,Ch 1: 0xFFFBD5
0.472948062500000,I2S / PCM,Ch 2: 0xFFFAB2
0.472958500000000,I2S / PCM,Ch 1: 0xFFFCFC
0.472968906250000,I2S / PCM,Ch 2: 0xFFFCAF
0.472979343750000,I2S / PCM,Ch 1: 0x000031
0.472989750000000,I2S / PCM,Ch 2: 0x000050
0.473000187500000,I2S / PCM,Ch 1: 0xFFFB90
0.473010593750000,I2S / PCM,Ch 2: 0xFFFE46
0.473021031250000,I2S / PCM,Ch 1: 0x0006CD
0.473031437500000,I2S / PCM,Ch 2: 0x00061E
0.473041875000000,I2S / PCM,Ch 1: 0xFFFD36
0.473052281250000,I2S / PCM,Ch 2: 0xFFFC59
0.473062718750000,I2S / PCM,Ch 1: 0x0000BC
0.473073156250000,I2S / PCM,Ch 2: 0xFFFF42
0.473083562500000,I2S / PCM,Ch 1: 0x000129
0.473094000000000,I2S / PCM,Ch 2: 0x000364
0.473104406250000,I2S / PCM,Ch 1: 0xFFFEDA
0.473114843750000,I2S / PCM,Ch 2: 0xFFFEAF
0.473125250000000,I2S / PCM,Ch 1: 0x000206
0.473135687500000,I2S / PCM,Ch 2: 0x000135
0.473146093750000,I2S / PCM,Ch 1: 0x000145
0.473156531250000,I2S / PCM,Ch 2: 0x000055
0.473166937500000,I2S / PCM,Ch 1: 0xFFFD9E
0.473177375000000,I2S / PCM,Ch 2: 0xFFFE46
0.473187781250000,I2S / PCM,Ch 1: 0x0006CD
0.473198218750000,I2S / PCM,Ch 2: 0x00061E
0.473208625000000,I2S / PCM,Ch 1: 0xFFFD36
0.473219062500000,I2S / PCM,Ch 2: 0xFFFC59
0.473229500000000,I2S / PCM,Ch 1: 0xFFFBFA
0.473239906250000,I2S / PCM,Ch 2: 0xFFFAED
0.473250343750000,I2S / PCM,Ch 1: 0x0001E1
0.473260750000000,I2S / PCM,Ch 2: 0x000266
0.473271187500000,I2S / PCM,Ch 1: 0xFFFF03
0.473281593750000,I2S / PCM,Ch 2: 0x000022
0.473292031250000,I2S / PCM,Ch 1: 0x00039A
0.473302437500000,I2S / PCM,Ch 2: 0x000285
0.473312875000000,I2S / PCM,Ch 1: 0xFFFF6E
0.473323281250000,I2S / PCM,Ch 2: 0x0000C3
0.473333718750000,I2S / PCM,Ch 1: 0x00054A
0.473344125000000,I2S / PCM,Ch 2: 0xFFFF1A
0.473354562500000,I2S / PCM,Ch 1: 0x00027A
0.473364968750000,I2S / PCM,Ch 2: 0x0001A6
0.473375406250000,I2S / PCM,Ch 1: 0x000184
0.473385843750000,I2S / PCM,Ch 2: 0xFFFF5E
0.473396250000000,I2S / PCM,Ch 1: 0xFFFBFA
0.473406687500000,I2S / PCM,Ch 2: 0xFFFAED
0.473417093750000,I2S / PCM,Ch 1: 0x0001E1
0.473427531250000,I2S / PCM,Ch 2: 0x000224
0.473437937500000,I2S / PCM,Ch 1: 0x000724
0.473448375000000,I2S / PCM,Ch 2: 0x000441
0.473458781250000,I2S / PCM,Ch 1: 0xFFFD71
0.473469218750000,I2S / PCM,Ch 2: 0xFFFB7A
0.473479625000000,I2S / PCM,Ch 1: 0x000418
0.473490062500000,I2S / PCM,Ch 2: 0x0002BA
0.473500468750000,I2S / PCM,Ch 1: 0x000046
0.473510906250000,I2S / PCM,Ch 2: 0xFFFF1A
0.473521343750000,I2S / PCM,Ch 1: 0x00027A
0.473531750000000,I2S / PCM,Ch 2: 0x0001A6
0.473542187500000,I2S / PCM,Ch 1: 0x000184
0.473552593750000,I2S / PCM,Ch 2: 0xFFFF5E
0.473563031250000,I2S / PCM,Ch 1: 0x0002CF
0.473573437500000,I2S / PCM,Ch 2: 0x000215
0.473583875000000,I2S / PCM,Ch 1: 0xFFFE35
0.473594281250000,I2S / PCM,Ch 2: 0xFFFC7C
0.473604718750000,I2S / PCM,Ch 1: 0x000375
0.473615125000000,I2S / PCM,Ch 2: 0x00032A
0.473625562500000,I2S / PCM,Ch 1: 0xFFFD62
0.473635968750000,I2S / PCM,Ch 2: 0xFFFC38
0.473646406250000,I2S / PCM,Ch 1: 0xFFFF95
0.473656812500000,I2S / PCM,Ch 2: 0xFFFF4B
0.473667250000000,I2S / PCM,Ch 1: 0x000626
0.473677687500000,I2S / PCM,Ch 2: 0x000678
0.473688093750000,I2S / PCM,Ch 1: 0x0003E5
0.473698531250000,I2S / PCM,Ch 2: 0x000342
0.473708937500000,I2S / PCM,Ch 1: 0x000AD5
0.473719375000000,I2S / PCM,Ch 2: 0x000ACD
0.473729781250000,I2S / PCM,Ch 1: 0x0002CF
0.473740218750000,I2S / PCM,Ch 2: 0x000215
0.473750625000000,I2S / PCM,Ch 1: 0xFFFE35
0.473761062500000,I2S / PCM,Ch 2: 0x0005D6
0.473771468750000,I2S / PCM,Ch 1: 0x00057D
0.473781906250000,I2S / PCM,Ch 2: 0x000870
0.473792312500000,I2S / PCM,Ch 1: 0x00048C
0.473802750000000,I2S / PCM,Ch 2: 0x0004EC
0.473813156250000,I2S / PCM,Ch 1: 0x000635
0.473823593750000,I2S / PCM,Ch 2: 0x00053D
0.473834031250000,I2S / PCM,Ch 1: 0x0007B8
0.473844437500000,I2S / PCM,Ch 2: 0x000678
0.473854875000000,I2S / PCM,Ch 1: 0x0003E5
0.473865281250000,I2S / PCM,Ch 2: 0x000342
0.473875718750000,I2S / PCM,Ch 1: 0x000AD5
0.473886125000000,I2S / PCM,Ch 2: 0x000ACD
0.473896562500000,I2S / PCM,Ch 1: 0x0007CF
0.473906968750000,I2S / PCM,Ch 2: 0x00083C
0.473917406250000,I2S / PCM,Ch 1: 0x0005F7
0.473927812500000,I2S / PCM,Ch 2: 0x000710
0.473938250000000,I2S / PCM,Ch 1: 0x00098F
0.473948656250000,I2S / PCM,Ch 2: 0x000AF3
0.473959093750000,I2S / PCM,Ch 1: 0x0003F7
0.473969531250000,I2S / PCM,Ch 2: 0x000375
0.473979937500000,I2S / PCM,Ch 1: 0x000D08
0.473990375000000,I2S / PCM,Ch 2: 0x000CA6
0.474000781250000,I2S / PCM,Ch 1: 0x000827
0.474011218750000,I2S / PCM,Ch 2: 0x000418
0.474021625000000,I2S / PCM,Ch 1: 0x0006A2
0.474032062500000,I2S / PCM,Ch 2: 0x0003DD
0.474042468750000,I2S / PCM,Ch 1: 0x000799
0.474052906250000,I2S / PCM,Ch 2: 0x000628
0.474063312500000,I2S / PCM,Ch 1: 0x0007CF
0.474073750000000,I2S / PCM,Ch 2: 0x00083C
0.474084156250000,I2S / PCM,Ch 1: 0x0005F7
0.474094593750000,I2S / PCM,Ch 2: 0xFFF43C
0.474105000000000,I2S / PCM,Ch 1: 0x0005A8
0.474115437500000,I2S / PCM,Ch 2: 0x000807
0.474125843750000,I2S / PCM,Ch 1: 0xFFFF93
0.474136281250000,I2S / PCM,Ch 2: 0xFFFECA
0.474146718750000,I2S / PCM,Ch 1: 0x00077C
0.474157125000000,I2S / PCM,Ch 2: 0x0005E3
0.474167562500000,I2S / PCM,Ch 1: 0x00054C
0.474177968750000,I2S / PCM,Ch 2: 0x000418
0.474188406250000,I2S / PCM,Ch 1: 0x0006A2
0.474198812500000,I2S / PCM,Ch 2: 0x0003DD
0.474209250000000,I2S / PCM,Ch 1: 0x000799
0.474219656250000,I2S / PCM,Ch 2: 0x000628
0.474230093750000,I2S / PCM,Ch 1: 0x0007A8
0.474240500000000,I2S / PCM,Ch 2: 0x000733
0.474250937500000,I2S / PCM,Ch 1: 0x0001FB
0.474261343750000,I2S / PCM,Ch 2: 0x0000C3
0.474271781250000,I2S / PCM,Ch 1: 0xFFFFA9
0.474282218750000,I2S / PCM,Ch 2: 0xFFFEB0
0.474292625000000,I2S / PCM,Ch 1: 0x0000FA
0.474303062500000,I2S / PCM,Ch 2: 0xFFFF7E
0.474313468750000,I2S / PCM,Ch 1: 0x000649
0.474323906250000,I2S / PCM,Ch 2: 0x0005B3
0.474334312500000,I2S / PCM,Ch 1: 0x00024E
0.474344750000000,I2S / PCM,Ch 2: 0x00003E
0.474355156250000,I2S / PCM,Ch 1: 0x0000DF
0.474365593750000,I2S / PCM,Ch 2: 0xFFFDED
0.474376000000000,I2S / PCM,Ch 1: 0x000608
0.474386437500000,I2S / PCM,Ch 2: 0x000570
0.474396843750000,I2S / PCM,Ch 1: 0x0007A8
0.474407281250000,I2S / PCM,Ch 2: 0x000733
0.474417687500000,I2S / PCM,Ch 1: 0x0001FB
0.474428125000000,I2S / PCM,Ch 2: 0x0000F4
0.474438562500000,I2S / PCM,Ch 1: 0xFFFE69
0.474448968750000,I2S / PCM,Ch 2: 0xFFFE8F
0.474459406250000,I2S / PCM,Ch 1: 0xFFFFF8
0.474469812500000,I2S / PCM,Ch 2: 0xFFFEF4
0.474480250000000,I2S / PCM,Ch 1: 0xFFFC75
0.474490656250000,I2S / PCM,Ch 2: 0xFFFCDF
0.474501093750000,I2S / PCM,Ch 1: 0x00030B
0.474511500000000,I2S / PCM,Ch 2: 0x00003E
0.474521937500000,I2S / PCM,Ch 1: 0x0000DF
0.474532343750000,I2S / PCM,Ch 2: 0xFFFDED
0.474542781250000,I2S / PCM,Ch 1: 0x000608
0.474553187500000,I2S / PCM,Ch 2: 0x000570
0.474563625000000,I2S / PCM,Ch 1: 0x0000E8
0.474574062500000,I2S / PCM,Ch 2: 0xFFFFD9
0.474584468750000,I2S / PCM,Ch 1: 0xFFFC59
0.474594906250000,I2S / PCM,Ch 2: 0xFFFC2D
0.474605312500000,I2S / PCM,Ch 1: 0x000120
0.474615750000000,I2S / PCM,Ch 2: 0xFFFFFE
0.474626156250000,I2S / PCM,Ch 1: 0xFFFA15
0.474636593750000,I2S / PCM,Ch 2: 0xFFF9F3
0.474647000000000,I2S / PCM,Ch 1: 0xFFFE7E
0.474657437500000,I2S / PCM,Ch 2: 0xFFFC61
0.474667843750000,I2S / PCM,Ch 1: 0xFFFC31
0.474678281250000,I2S / PCM,Ch 2: 0xFFFF19
0.474688687500000,I2S / PCM,Ch 1: 0x00014E
0.474699125000000,I2S / PCM,Ch 2: 0xFFFFAD
0.474709531250000,I2S / PCM,Ch 1: 0x000082
0.474719968750000,I2S / PCM,Ch 2: 0x00015C
0.474730406250000,I2S / PCM,Ch 1: 0x0000E8
0.474740812500000,I2S / PCM,Ch 2: 0xFFFFD9
0.474751250000000,I2S / PCM,Ch 1: 0xFFFC59
0.474761656250000,I2S / PCM,Ch 2: 0xFFFF12
0.474772093750000,I2S / PCM,Ch 1: 0xFFF7A6
0.474782500000000,I2S / PCM,Ch 2: 0xFFF941
0.474792937500000,I2S / PCM,Ch 1: 0x00029D
0.474803343750000,I2S / PCM,Ch 2: 0x0002E4
0.474813781250000,I2S / PCM,Ch 1: 0xFFFD82
0.474824187500000,I2S / PCM,Ch 2: 0xFFFFFC
0.474834625000000,I2S / PCM,Ch 1: 0xFFFE72
0.474845031250000,I2S / PCM,Ch 2: 0xFFFF19
0.474855468750000,I2S / PCM,Ch 1: 0x00014E
0.474865875000000,I2S / PCM,Ch 2: 0xFFFFAD
0.474876312500000,I2S / PCM,Ch 1: 0x000082
0.474886718750000,I2S / PCM,Ch 2: 0x00015C
0.474897156250000,I2S / PCM,Ch 1: 0xFFFEF6
0.474907593750000,I2S / PCM,Ch 2: 0xFFFFA8
0.474918000000000,I2S / PCM,Ch 1: 0x000009
0.474928437500000,I2S / PCM,Ch 2: 0x00000C
0.474938843750000,I2S / PCM,Ch 1: 0xFFFE85
0.474949281250000,I2S / PCM,Ch 2: 0xFFFD7D
0.474959687500000,I2S / PCM,Ch 1: 0x0001FA
0.474970125000000,I2S / PCM,Ch 2: 0x00020D
0.474980531250000,I2S / PCM,Ch 1: 0xFFFE31
0.474990968750000,I2S / PCM,Ch 2: 0xFFFEAF
0.475001375000000,I2S / PCM,Ch 1: 0x000190
0.475011812500000,I2S / PCM,Ch 2: 0xFFFB56
0.475022218750000,I2S / PCM,Ch 1: 0x0000AA
0.475032656250000,I2S / PCM,Ch 2: 0x000186
0.475043093750000,I2S / PCM,Ch 1: 0xFFFE64
0.475053500000000,I2S / PCM,Ch 2: 0xFFFF28
0.475063937500000,I2S / PCM,Ch 1: 0xFFFEF6
